timestamp,value
2020-01-01,186.41231497215796
2020-01-02,489.2369779433902
2020-01-03,25.369424777867046
2020-01-04,224.1351494945132
2020-01-05,112.68209790992613
2020-01-06,46.52011818800808
2020-01-07,35.129176321888956
2020-01-08,32.686154659236536
2020-01-09,70.41590875808805
2020-01-10,247.53628068824295
2020-01-11,30.30277138411198
2020-01-12,381.95285087969444
2020-01-13,437.76332872654143
2020-01-14,60.60029275210705
2020-01-15,163.6241165703197
2020-01-16,175.67323587930798
2020-01-17,20.920171527832647
2020-01-18,76.47464871212983
2020-01-19,183.34778706613722
2020-01-20,915.6218815182698
2020-01-21,807.1637208686063
2020-01-22,309.1898649803706
2020-01-23,136.03963310897166
2020-01-24,98.58298898828662
2020-01-25,188.5870241331943
2020-01-26,431.4006615779042
2020-01-27,84.0592761116017
2020-01-28,193.62481220450127
2020-01-29,136.6314732032954
2020-01-30,79.11522388209558
2020-01-31,110.3601289179772
2020-02-01,57.84067737076562
2020-02-02,212.66967773233958
2020-02-03,797.6753254094986
2020-02-04,34.831501852083676
2020-02-05,125.15641265687654
2020-02-06,9.657753131988216
2020-02-07,45.509981975226495
2020-02-08,15.193397497411778
2020-02-09,217.8072852711281
2020-02-10,103.06162433662777
2020-02-11,86.01256489984496
2020-02-12,359.0558933369676
2020-02-13,199.50806467098408
2020-02-14,211.92523644385474
2020-02-15,121.45176978350436
2020-02-16,66.55644738136402
2020-02-17,15.736548917420798
2020-02-18,190.84758852850234
2020-02-19,41.2525176094882
2020-02-20,22.091082126951168
2020-02-21,133.77963382495736
2020-02-22,442.59211142203213
2020-02-23,113.33698848446691
2020-02-24,42.64609173601655
2020-02-25,23.781148471318126
2020-02-26,40.3255806783991
2020-02-27,220.40778275733123
2020-02-28,91.39300927335974
2020-02-29,148.07678680854744
2020-03-01,45.76728620427124
2020-03-02,543.967509802878
2020-03-03,12.120593265907193
2020-03-04,23.399796528230006
2020-03-05,567.0209283993755
2020-03-06,342.80394864471737
2020-03-07,167.55685984287862
2020-03-08,50.88432265688155
2020-03-09,327.35927016608724
2020-03-10,8.617824120289997
2020-03-11,666.6800872539934
2020-03-12,138.95258902768296
2020-03-13,357.35817466303644
2020-03-14,107.01271166578891
2020-03-15,167.50651078598932
2020-03-16,95.98881487761366
2020-03-17,12.83857382422662
2020-03-18,70.87925521165697
2020-03-19,25.260406696906088
2020-03-20,5.201712511847664
2020-03-21,222.10534659001735
2020-03-22,185.262603592268
2020-03-23,38.12167795318964
2020-03-24,143.7143527761739
2020-03-25,270.4137615120306
2020-03-26,88.56184348292221
2020-03-27,277.89387295937075
2020-03-28,806.5176623329783
2020-03-29,1015.6853728448078
2020-03-30,294.61485203662073
2020-03-31,59.14809548267391
2020-04-01,114.27134444871848
2020-04-02,406.5882372601349
2020-04-03,66.42769575210353
2020-04-04,115.20836350987584
2020-04-05,62.05173607549291
2020-04-06,116.79785774611788
2020-04-07,158.91780796271055
2020-04-08,133.37196779618364
2020-04-09,74.90619621678732
2020-04-10,1598.666160368472
2020-04-11,127.56075988821362
2020-04-12,33.88577657594611
2020-04-13,2080.765134524369
2020-04-14,429.057211653862
2020-04-15,710.8807959368525
2020-04-16,46.68487049192187
2020-04-17,17.75241545556092
2020-04-18,153.77783137424427
2020-04-19,49.5780329229367
2020-04-20,700.034891489683
2020-04-21,2017.423472530066
2020-04-22,577.6320149400505
2020-04-23,79.92979547958107
2020-04-24,44.22245964258
2020-04-25,344.1262043970332
2020-04-26,144.27233859455953
2020-04-27,224.5993909314244
2020-04-28,411.39821811279137
2020-04-29,1790.4234267814106
2020-04-30,94.37908200693063
2020-05-01,445.0235657930665
2020-05-02,307.95222903963037
2020-05-03,26.827256788597158
2020-05-04,92.23492079917523
2020-05-05,15.914207849308907
2020-05-06,1417.1884397684498
2020-05-07,156.38230912081204
2020-05-08,106.12845934765595
2020-05-09,220.21065008758183
2020-05-10,1085.2491608989553
2020-05-11,1835.549252478733
2020-05-12,128.93134178744268
2020-05-13,570.1002183667919
2020-05-14,110.02348447726345
2020-05-15,142.2730234316002
2020-05-16,101.21137152626274
2020-05-17,1192.2851301611374
2020-05-18,933.3241316568891
2020-05-19,121.41458724096283
2020-05-20,415.03966076278596
2020-05-21,540.0750539438101
2020-05-22,697.6117600259817
2020-05-23,75.00739093597856
2020-05-24,157.168405853024
2020-05-25,59.81999738975243
2020-05-26,687.3373585003275
2020-05-27,107.6137924536933
2020-05-28,119.61800742660692
2020-05-29,256.71920404760607
2020-05-30,43.51640479760724
2020-05-31,271.8773465269333
2020-06-01,196.2667136254857
